source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,sku_popularity_raw,sku_popularity,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,2,109,212,212,212,212,organic,True,1957999427,1957999705,,https://www.otto.de/p/haier-kuehl-gefrierkombination-combi-3d-70-htw7720bnmm-200-6-cm-hoch-70-cm-breit-1957999427/,Haier Kühl-/Gefrierkombination Combi 3D 70 HTW7720BNMM,,,Haier,"1.199,00 €","1.799,00 €",-33%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,2,5.0,B,https://i.otto.de/i/otto/fde08527-ebd7-5899-8f5b-7ab1318cdf2b?$dv_energieetikett$,https://d.otto.de/files/57bceb6f-1eb9-5e52-8d2d-1af239f2090b.pdf,"{""B/H/T"": ""70 x 200,6 x 67,5 cm"", ""Kapazität Kühlen"": ""344 l"", ""Kapazität Frieren"": ""142 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,183,,main
topseller_api,2,109,213,213,213,213,organic,True,C1791340890,1791340902,,https://www.otto.de/p/exquisit-kuehl-gefrierkombination-ks117-3-040d-weiss-85-cm-hoch-48-cm-breit-energieeffizienzklasse-d-81-liter-nutzinhalt-C1791340890/,exquisit Kühl-/Gefrierkombination KS117-3-040D weiss,,,exquisit,"199,00 €","399,00 €",-50%,Sehr beliebt,Very popular,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,41,4.0,D,https://i.otto.de/i/otto/76371502-ff57-5ec3-93c4-162ea7830fb0?$dv_energieetikett$,https://d.otto.de/files/451e60dd-8684-53ac-92b6-70fa3bf2e1ab.pdf,"{""B/H/T"": ""48 x 85 x 49,5 cm"", ""Kapazität Kühlen"": ""70 l"", ""Kapazität Frieren"": ""11 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,184,,main
topseller_api,2,109,214,214,214,214,organic,True,1970115450,1970115637,,https://www.otto.de/p/exquisit-kuehlschrank-ks16-4-he-040c-inoxlook-85-5-cm-hoch-55-cm-breit-flexibler-stauraum-4-sterne-gefrieren-18-c-schnellgefrieren-led-1970115450/,exquisit Kühlschrank KS16-4-HE-040C weiss,,,exquisit,"259,00 €","499,00 €",-48%,Sehr beliebt,Very popular,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,24,4.5,C,https://i.otto.de/i/otto/c90d851f-5979-5be2-b26b-e0249db84fea?$dv_energieetikett$,https://d.otto.de/files/d8bbd145-f410-5724-8f4e-76eb4a411cbc.pdf,"{""B/H/T"": ""55 x 85,5 x 57 cm"", ""Kapazität Kühlen"": ""95 l"", ""Kapazität Frieren"": ""14 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,185,,main
topseller_api,2,109,215,215,215,215,organic,True,C1911447704,1911448198,,https://www.otto.de/p/bauknecht-kuehl-gefrierkombination-kgdnf-203-b-203-5-cm-hoch-59-7-cm-breit-dual-cool-nofrost-zwei-kuehlkreislaeufe-fuer-laenger-frische-lebensmittel-C1911447704/,BAUKNECHT Kühl-/Gefrierkombination KGDNF 203 B,,,BAUKNECHT,"699,00 €","1.039,00 €",-33%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,10,5.0,B,https://i.otto.de/i/otto/13806993-4ad2-557f-838d-f27d69a5c870?$dv_energieetikett$,https://d.otto.de/files/49b323c1-480b-5e42-b6df-ebdd1261342c.pdf,"{""B/H/T"": ""59,7 x 203,5 x 70,7 cm"", ""Kapazität Kühlen"": ""249 l"", ""Kapazität Frieren"": ""106 l"", ""Betriebsgeräusch"": ""31 dB(A)""}",,,ref_type_keyword,True,186,,main
topseller_api,2,109,216,216,216,216,organic,True,1855348738,1855348787,,https://www.otto.de/p/liebherr-kuehlschrank-prime-rc-1400_994790451-85-cm-hoch-55-cm-breit-1855348738/,Liebherr Kühlschrank Prime Rc 1400_994790451,,,Liebherr,"529,00 €","579,00 €",-9%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,7,4.5,C,https://i.otto.de/i/otto/1ce4822b-c6ca-51e8-aae4-94bdffcdd351?$dv_energieetikett$,https://d.otto.de/files/de404515-7ba5-5d2f-b5ee-58674a98f9b7.pdf,"{""B/H/T"": ""55 x 85 x 60,7 cm"", ""Kapazität Kühlen"": ""125 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""34 dB(A)""}",,,ref_type_keyword,True,187,,main
topseller_api,2,109,218,218,218,218,organic,True,1777750421,1777771968,,https://www.otto.de/p/lg-kuehl-gefrierkombination-serie-7-gbv7280cev-203-cm-hoch-59-5-cm-breit-1777750421/,LG Kühl-/Gefrierkombination Serie 7 GBV7280CMB,,,LG,"639,00 €","1.049,00 €",-39%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,23,4.5,C,https://i.otto.de/i/otto/b60fa422-4331-563c-83ae-7bb23da2cc64?$dv_energieetikett$,https://d.otto.de/files/03284298-1038-540b-9e6c-94d243382071.pdf,"{""B/H/T"": ""59,5 x 203 x 67,5 cm"", ""Kapazität Kühlen"": ""277 l"", ""Kapazität Frieren"": ""110 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,188,,main
topseller_api,2,109,219,219,219,219,organic,True,S07FV0LQ,S07FV0LQCSD9,,https://www.otto.de/p/wepos-chemie-gmbh-kuehl-und-gefrierschrank-abtauhilfe-750ml-loest-vereisungen-fluessigreiniger-erleichtert-das-komplette-abtauen-ihres-geraets-S07FV0LQ/,WEPOS CHEMIE GMBH Kühl- und Gefrierschrank Abtauhilfe 750ml löst Vereisungen Flüssigreiniger,,,WEPOS CHEMIE GMBH,"15,36 €",,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,5.0,,,,,,,ref_type_keyword,True,189,,main
topseller_api,2,109,220,220,220,220,organic,True,1971939212,1971940588,,https://www.otto.de/p/samsung-side-by-side-rs94f-rs90f65edt-178-4-cm-hoch-91-2-cm-breit-separate-temperaturregelung-fuer-kuehl-und-gefrierbereich-1971939212/,Samsung Side-by-Side RS94F RS90F65EDT,,,Samsung,"1.689,00 €","2.749,00 €",-39%,,,lieferbar in 3 Wochen,Available in 3 weeks,12,5.0,D,https://i.otto.de/i/otto/f16c9e5b-bebc-5409-b71b-944ee614e95f?$dv_energieetikett$,https://d.otto.de/files/a77d861d-d992-52d8-9ea2-3bdb64fd044a.pdf,"{""B/H/T"": ""91,2 x 178,4 x 72,6 cm"", ""Kapazität Kühlen"": ""401 l"", ""Kapazität Frieren"": ""220 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,190,,main
topseller_api,2,109,221,221,221,221,organic,True,CS00FT05R,S0NC503DJH7U,,https://www.otto.de/p/pkm-side-by-side-sbs480nfwdbj-178-5-cm-hoch-83-cm-breit-CS00FT05R/,PKM Side-by-Side SBS480NFWDBJ,,,PKM,"585,00 €",,,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,10,4.5,E,https://i.otto.de/i/otto/30aaec71-de63-4094-bbf8-cd3db3b28050?$dv_energieetikett$,https://d.otto.de/files/00acdb87-5f1e-486a-8403-5237d467d7df.pdf,"{""B/H/T"": ""83 x 178.5 x 61 cm"", ""Kapazität Kühlen"": ""276 l"", ""Kapazität Frieren"": ""168 l""}",,,ref_type_keyword,True,191,,main
topseller_api,2,109,222,222,222,222,organic,True,C1832546589,S0JBD0QNANGD,,https://www.otto.de/p/aeg-einbaukuehlschrank-serie-5000-tsk5o881es-87-3-cm-hoch-54-8-cm-breit-208-l-variable-glasablagen-bis-zu-25-kg-belastbar-schlepptuer-C1832546589/,AEG Einbaukühlschrank Serie 5000 TSK5O881ES,,,AEG,"422,99 €","899,00 €",-53%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,5,5.0,E,https://i.otto.de/i/otto/886a1249-1ee4-57db-a7a7-708663a49abf?$dv_energieetikett$,https://d.otto.de/files/a8567286-b0d3-5915-8015-37c02398efa0.pdf,"{""B/H/T"": ""54,8 x 87,3 x 54,9 cm"", ""Kapazität Kühlen"": ""142 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,192,,main
topseller_api,2,109,226,226,226,226,organic,True,C2056536208,2056536243,,https://www.otto.de/p/lg-kuehl-gefrierkombination-serie-7-gbbs726bpy-203-cm-hoch-59-7-cm-breit-vollintegrierbarer-kuehlschrank-dank-frontaler-luftzufuhr-und-abluft-C2056536208/,LG Kühl-/Gefrierkombination Serie 7 GBBS726BPY,,,LG,"799,00 €","1.249,00 €",-36%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,B,https://i.otto.de/i/otto/1dce1c1b-d63e-55b0-9636-0141eb372cfd?$dv_energieetikett$,https://d.otto.de/files/b483c16a-fd98-5062-89a3-694d1c218eab.pdf,"{""B/H/T"": ""59,7 x 203 x 67,4 cm"", ""Kapazität Kühlen"": ""262 l"", ""Kapazität Frieren"": ""113 l"", ""Betriebsgeräusch"": ""33 dB(A)""}",,,ref_type_keyword,True,193,,main
topseller_api,2,109,227,227,227,227,organic,True,1948429805,1948430073,,https://www.otto.de/p/lg-multi-door-serie-4-gmm41msbem-177-5-cm-hoch-83-3-cm-breit-1948429805/,LG Multi Door Serie 4 GMM41MSBEM,,,LG,"949,00 €","1.499,00 €",-37%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,9,4.0,E,https://i.otto.de/i/otto/3e7373c4-d2dc-5232-87df-fcd73e532d26?$dv_energieetikett$,https://d.otto.de/files/16c19624-7cc0-5c60-a0ca-973fd94512f6.pdf,"{""B/H/T"": ""83,3 x 177,5 x 65,3 cm"", ""Kapazität Kühlen"": ""305 l"", ""Kapazität Frieren"": ""169 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,194,,main
topseller_api,2,109,228,228,228,228,organic,True,C1897349834,1897350436,,https://www.otto.de/p/bauknecht-einbaukuehlschrank-bksi-12vf3d-122-cm-hoch-55-7-cm-breit-dynamic-intelligence-C1897349834/,BAUKNECHT Einbaukühlschrank BKSI 12VF3D,,,BAUKNECHT,"535,78 €","1.139,00 €",-53%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,5.0,D,https://i.otto.de/i/otto/76991f86-761e-540b-a6b0-d451451cb39e?$dv_energieetikett$,https://d.otto.de/files/7200e0cc-4d5d-5bf1-b568-18aa9072d8a4.pdf,"{""B/H/T"": ""55,7 x 122 x 54,5 cm"", ""Kapazität Kühlen"": ""209 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""32 dB(A)""}",,,ref_type_keyword,True,195,,main
topseller_api,2,109,229,229,229,229,organic,True,C1804118618,1804118787,,https://www.otto.de/p/beko-kuehl-gefrierkombination-b5rcna366ohg-7524620027-186-5-cm-hoch-59-5-cm-breit-harvestfreshtm-laengerer-erhalt-von-vitaminen-C1804118618/,BEKO Kühl-/Gefrierkombination B5RCNA366OHG 7524620027,,,BEKO,"499,00 €","649,00 €",-23%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,26,4.5,C,https://i.otto.de/i/otto/d7f75e04-c4d6-5d67-954a-ee4e9e0e7c90?$dv_energieetikett$,https://d.otto.de/files/6b3958bd-e168-5b3e-a77e-f66189addbd3.pdf,"{""B/H/T"": ""59,5 x 186,5 x 66,3 cm"", ""Kapazität Kühlen"": ""210 l"", ""Kapazität Frieren"": ""106 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,196,,main
topseller_api,2,109,230,230,230,230,organic,True,S0QH30Z2,S0QH30Z2VN0F,,https://www.otto.de/p/frigelux-kuehlschrank-rf218rcd-retro-design-S0QH30Z2/,FrigeluX Kühlschrank RF218,,,FrigeluX,"499,00 €","799,00 €",-38%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,D,https://i.otto.de/i/otto/1d2e6b69-bdaf-4339-9e85-58d4459bb49b?$dv_energieetikett$,https://d.otto.de/files/fa13bcae-2059-4ab5-9e15-926792b621cc.pdf,"{""Kapazität Kühlen"": ""194 l"", ""Kapazität Frieren"": ""24 l""}",,,ref_type_keyword,True,197,,main
topseller_api,2,109,232,232,232,232,organic,True,S0NBB03A,S0NBB03ANTVM,,https://www.otto.de/p/pkm-kuehl-gefrierkombination-khkg117-114-cm-hoch-47-cm-breit-kuehlschrank-mit-4-sterne-gefrierfach-modell-ew-S0NBB03A/,PKM Kühl-/Gefrierkombination KHKG117,,,PKM,"259,99 €","349,00 €",-26%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,13,3.0,E,https://i.otto.de/i/otto/a1cc6592-6cbf-4fed-be49-c0d1d7452cbe?$dv_energieetikett$,https://d.otto.de/files/d4f7dba9-7310-43ce-aa17-23428c556e7d.pdf,"{""B/H/T"": ""47 x 114 x 49.5 cm"", ""Kapazität Kühlen"": ""87 l"", ""Kapazität Frieren"": ""30 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,198,,main
topseller_api,2,109,233,233,233,233,organic,True,S0DGE0FP,S0DGE0FPT185,,https://www.otto.de/p/medion-kuehlschrank-md37800-91-cm-hoch-48-cm-breit-91-liter-kuehlraum-38-db-hoehenverstellbare-fuesse-kaeltemittel-r600a-S0DGE0FP/,Medion® Kühlschrank MD37800,,,Medion®,"229,95 €","319,95 €",-28%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,1,4.0,E,https://i.otto.de/i/otto/fd8d87c6-3ae2-4da2-a421-0c9f1fbe47bc?$dv_energieetikett$,https://d.otto.de/files/6c8aad41-bb96-4cb8-83d5-f59f14e87a9d.pdf,"{""B/H/T"": ""48 x 91 x 56 cm""}",,,ref_type_keyword,True,199,,main
topseller_api,2,109,234,234,234,234,organic,True,C1976482204,1976483665,,https://www.otto.de/p/bauknecht-kuehl-gefrierkombination-kgl-1850-ws-185-2-cm-hoch-59-5-cm-breit-C1976482204/,BAUKNECHT Kühl-/Gefrierkombination KGL 1850 WS,,,BAUKNECHT,"499,00 €","649,00 €",-23%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,28,4.5,C,https://i.otto.de/i/otto/33e660d8-d215-5011-ba27-933302cdfd74?$dv_energieetikett$,https://d.otto.de/files/59fd44f6-2816-59ce-986d-948e586701a2.pdf,"{""B/H/T"": ""59,5 x 185,2 x 67 cm"", ""Kapazität Kühlen"": ""223 l"", ""Kapazität Frieren"": ""120 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,200,,main
topseller_api,2,109,235,235,235,235,organic,True,1687958924,1687958964,,https://www.otto.de/p/hanseatic-kuehl-gefrierkombination-hkgk16155cbi-161-cm-hoch-55-cm-breit-inkl-3-jahre-herstellergarantie-1687958924/,Hanseatic Kühl-/Gefrierkombination HKGK16155CW,,,Hanseatic,"349,99 €","579,00 €",-40%,Sehr beliebt,Very popular,lieferbar in 3 Wochen,Available in 3 weeks,234,4.5,C,https://i.otto.de/i/otto/ee7cbeef-d18b-5bb9-be35-a06552fc882f?$dv_energieetikett$,https://d.otto.de/files/b8e00a66-d721-5807-88a9-6f32bacceb29.pdf,"{""B/H/T"": ""55 x 161 x 55,8 cm"", ""Kapazität Kühlen"": ""159 l"", ""Kapazität Frieren"": ""71 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,201,,main
topseller_api,2,109,236,236,236,236,organic,True,1688597544,1688597910,,https://www.otto.de/p/hanseatic-kuehl-gefrierkombination-hkgk18055cw-177-3-cm-hoch-54-7-cm-breit-inkl-3-jahre-herstellergarantie-1688597544/,Hanseatic Kühl-/Gefrierkombination HKGK18055CW,,,Hanseatic,"349,99 €","549,00 €",-36%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,149,4.0,C,https://i.otto.de/i/otto/722dcaf8-18dc-5b10-a23d-241d7cac11db?$dv_energieetikett$,https://d.otto.de/files/ff97d09a-df54-5858-ba7d-6d474b69ca1d.pdf,"{""B/H/T"": ""54,7 x 177,3 x 56,8 cm"", ""Kapazität Kühlen"": ""197 l"", ""Kapazität Frieren"": ""65 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,202,,main
topseller_api,2,109,238,238,238,238,organic,True,S0VER00F,S0VER00F8S1G,,https://www.otto.de/p/royal-catering-kuehlschrank-rcs-417d-86-cm-hoch-179-cm-breit-pizzakuehltisch-179-x-70-cm-kuehltisch-2-schubladen-2-x-gn-1-2-gastro-S0VER00F/,Royal Catering Kühlschrank RCS-417D,,,Royal Catering,"1.085,00 €",,,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,D,https://i.otto.de/i/otto/349e97c8-2962-56bc-a806-a6ea2fd21d0e?$dv_energieetikett$,https://d.otto.de/files/9792d434-5ab4-557e-9e7c-66ad6d46194d.pdf,"{""B/H/T"": ""179 x 86 x 70 cm"", ""Kapazität Frieren"": ""417 l""}",,,ref_type_keyword,True,203,,main
topseller_api,2,109,239,239,239,239,organic,True,CS0LAJ0M6,S0LAJ0M6QRGE,,https://www.otto.de/p/bomann-getraenkekuehlschrank-ksg-7289-143-cm-hoch-55-cm-breit-mit-245-244l-nutzinhalt-abtauautomatik-CS0LAJ0M6/,BOMANN Getränkekühlschrank KSG 7289,,,BOMANN,"379,00 €",,,,,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,1,5.0,E,https://i.otto.de/i/otto/e12dd40d-e706-53a9-b70a-e850a49bcfa8?$dv_energieetikett$,https://d.otto.de/files/ffa1af98-07ff-5836-8f2a-4961e9b63d98.pdf,"{""B/H/T"": ""55 x 143 x 58 cm"", ""Kapazität Kühlen"": ""244 l""}",,,ref_type_keyword,True,204,,main
topseller_api,2,109,240,240,240,240,organic,True,1687958921,1687959022,,https://www.otto.de/p/hanseatic-kuehl-gefrierkombination-hkgk20070cnfwdi-201-cm-hoch-70-cm-breit-inkl-3-jahre-herstellergarantie-1687958921/,Hanseatic Kühl-/Gefrierkombination HKGK20070CNFWDI,,,Hanseatic,"699,99 €","999,00 €",-30%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,23,5.0,C,https://i.otto.de/i/otto/ce4553b3-3f2d-5ffe-831f-b8d2f551cc0d?$dv_energieetikett$,https://d.otto.de/files/f2cf3de1-2dfb-5146-a279-74f1d4218e22.pdf,"{""B/H/T"": ""70 x 201 x 69 cm"", ""Kapazität Kühlen"": ""345 l"", ""Kapazität Frieren"": ""150 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,205,,main
topseller_api,3,218,241,241,241,241,sponsored,True,1794488444,1794489793,sponsored,https://www.otto.de/p/hanseatic-french-door-hfd18983dwdbi-189-8-cm-hoch-83-3-cm-breit-1794488444/,Hanseatic French Door HFD18983DWDI,Gesponsert,Sponsored,Hanseatic,"799,00 €","1.699,00 €",-53%,Sehr beliebt,Very popular,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,130,5.0,D,https://i.otto.de/i/otto/35f58189-0440-5ef4-9e1e-d27282c75954?$dv_energieetikett$,https://d.otto.de/files/2d6a7f68-de2a-5938-b9e7-6f7fdb5e1bac.pdf,"{""B/H/T"": ""83,3 x 189,8 x 65,3 cm"", ""Kapazität Kühlen"": ""343 l"", ""Kapazität Frieren"": ""169 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,206,,main
topseller_api,3,218,243,243,243,243,organic,True,1158358787,1729813433,,https://www.otto.de/p/hanseatic-getraenkekuehlschrank-hbc115errh-red-83-5-cm-hoch-55-cm-breit-inkl-3-jahre-herstellergarantie-1158358787/,Hanseatic Getränkekühlschrank HBC115ERRH red,,,Hanseatic,"299,00 €","549,00 €",-46%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,28,5.0,E,https://i.otto.de/i/otto/7b03d82d-3fed-5a2e-a0d0-c26a05d080de?$dv_energieetikett$,https://d.otto.de/files/22356dec-82fc-576a-a95a-f328829b2959.pdf,"{""B/H/T"": ""55 x 83,5 x 55,5 cm"", ""Kapazität Kühlen"": ""115 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",nur diesen Monat,Only this month,ref_type_keyword,True,207,,main
topseller_api,3,218,244,244,244,244,organic,True,1594220435,1594221225,,https://www.otto.de/p/hanseatic-einbaukuehlschrank-heks8854g4e-88-cm-hoch-54-cm-breit-inkl-3-jahre-herstellergarantie-1594220435/,Hanseatic Einbaukühlschrank HEKS8854G4E,,,Hanseatic,"179,00 €","249,99 €",-28%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,60,4.5,E,https://i.otto.de/i/otto/42385d4d-b322-50f4-8bff-149ed69c0284?$dv_energieetikett$,https://d.otto.de/files/4460c3d8-eb6a-57ac-943e-9a51e7784b8d.pdf,"{""B/H/T"": ""54 x 88 x 54 cm"", ""Kapazität Kühlen"": ""104 l"", ""Kapazität Frieren"": ""14 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,208,,main
topseller_api,3,218,247,247,247,247,organic,True,S0Z3V0FL,S0Z3V0FL7OWX,,https://www.otto.de/p/merax-table-top-kuehlschrank-mit-gefrierfach-led-beleuchtung-kuehl-und-gefrierfunktion-bcd-86a-87-cm-hoch-42-cm-breit-mini-kuehlschrank-mit-doppeltuer-60-l-freistehend-und-klein-S0Z3V0FL/,"Merax Table Top Kühlschrank mit Gefrierfach, LED-Beleuchtung, Kühl- und Gefrierfunktion BCD-86A",,,Merax,"199,99 €","338,00 €",-41%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,23,4.0,E,https://i.otto.de/i/otto/6f5cefdb-21ed-4c2b-a4c7-a6f459b5c8fe?$dv_energieetikett$,https://d.otto.de/files/de79c34a-6ee0-4936-8e63-f15dc15c74d6.pdf,"{""B/H/T"": ""42 x 87 x 46 cm""}",,,ref_type_keyword,True,209,,main
topseller_api,3,218,249,249,249,249,organic,True,C1839586355,1839586621,,https://www.otto.de/p/beko-kuehl-gefrierkombination-rcsa270k40sn-7519820046-170-8-cm-hoch-54-cm-breit-C1839586355/,Beko Kühl-/Gefrierkombination RCSA270K40SN 7519820046,,,Beko,"339,00 €","499,00 €",-32%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,30,4.5,E,https://i.otto.de/i/otto/234a6aa7-8c0b-5365-869c-38357e63991f?$dv_energieetikett$,https://d.otto.de/files/caa16247-da19-5401-bfe1-ebeb9c494071.pdf,"{""B/H/T"": ""54 x 170,8 x 57,4 cm"", ""Kapazität Kühlen"": ""175 l"", ""Kapazität Frieren"": ""87 l"", ""Betriebsgeräusch"": ""38 dB(A)""}",,,ref_type_keyword,True,210,,main
topseller_api,3,218,250,250,250,250,organic,True,1997358015,2084785581,,https://www.otto.de/p/haier-multi-door-cube-90-hcr79f19cnmd-190-5-cm-hoch-90-8-cm-breit-no-frost-humidity-zone-abt-pro-entfernt-99-99-der-bakterien-1997358015/,Haier Multi Door Cube 90 HCR79F19CNMD,,,Haier,"1.489,00 €","2.549,00 €",-42%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,1,5.0,C,https://i.otto.de/i/otto/c0555bdf-32fe-50c0-9464-ea71f0b516a8?$dv_energieetikett$,https://d.otto.de/files/c132b33b-1c65-5baa-aa6b-e37078786f47.pdf,"{""B/H/T"": ""90,8 x 190,5 x 74,8 cm"", ""Kapazität Kühlen"": ""422 l"", ""Kapazität Frieren"": ""220 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,211,,main
topseller_api,3,218,251,251,251,251,organic,True,C1927042573,S0HDF047QZEB,,https://www.otto.de/p/amica-einbaukuehlschrank-uksd-361-951-81-5-cm-hoch-49-5-cm-breit-kuehl-leise-flexibel-dein-moderner-kuechenbegleiter-C1927042573/,Amica Einbaukühlschrank UKSD 361 951,,,Amica,"304,86 €","539,00 €",-43%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,2,5.0,E,https://i.otto.de/i/otto/892d1e6b-7435-569c-8c7e-b33f12051240?$dv_energieetikett$,https://d.otto.de/files/b0a4e01d-a662-5eda-a097-28fcb9ff97ea.pdf,"{""B/H/T"": ""49,5 x 81,5 x 55,5 cm"", ""Kapazität Kühlen"": ""68 l"", ""Kapazität Frieren"": ""14 l"", ""Betriebsgeräusch"": ""38 dB(A)""}",,,ref_type_keyword,True,212,,main
topseller_api,3,218,252,252,252,252,organic,True,2001143723,2001143724,,https://www.otto.de/p/midea-kuehl-gefrierkombination-space-master-merb445mic46-201-cm-hoch-59-5-cm-breit-mehr-platz-fuer-frische-mit-extra-viel-stauraum-und-nofrost-2001143723/,Midea Kühl-/Gefrierkombination SPACE MASTER MERB445MIC46,,,Midea,"599,00 €","1.149,00 €",-48%,,,lieferbar - in 3-5 Werktagen bei dir,Available - at your door in 3-5 working days,7,5.0,C,https://i.otto.de/i/otto/ac172241-4518-56cd-8bcb-97ade6dcf99b?$dv_energieetikett$,https://d.otto.de/files/5c6e6351-fd18-5cda-b80a-c9b05e2d2c04.pdf,"{""B/H/T"": ""59,5 x 201 x 68,8 cm"", ""Kapazität Kühlen"": ""312 l"", ""Kapazität Frieren"": ""130 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,213,,main
topseller_api,3,218,253,253,253,253,organic,True,1948429803,1948430268,,https://www.otto.de/p/lg-side-by-side-j-serie-gsjc41eppe-179-cm-hoch-91-3-cm-breit-1948429803/,LG Side-by-Side J-Serie GSJC41EPPE,,,LG,"1.489,00 €","1.899,00 €",-22%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,1,3.0,E,https://i.otto.de/i/otto/688742b8-e4ff-5157-8bd8-aef029687c16?$dv_energieetikett$,https://d.otto.de/files/9dfe7891-094e-51af-8d23-b36bb87c3881.pdf,"{""B/H/T"": ""91,3 x 179 x 73,5 cm"", ""Kapazität Kühlen"": ""420 l"", ""Kapazität Frieren"": ""221 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,214,,main
