source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,1,0,22,22,22,22,organic,True,C1962381449,1962381450,,https://www.otto.de/p/tcl-75v6cxb-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C1962381449/,TCL 75V6CXB LED-Fernseher,,,TCL,"549,00 €","849,00 €",-35%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,53,4.5,E,https://i.otto.de/i/otto/af89513e-3564-588b-b6bc-8adfe6a04105?$dv_energieetikett$,https://d.otto.de/files/f9a72a1d-befe-5dbb-87c8-1cde7a629d66.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,21,21,main
topseller_api,1,0,23,23,23,23,organic,True,1975567645,1975567647,,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/,Samsung GU75U8079FU LED-Fernseher,,,Samsung,"689,00 €","1.399,00 €",-51%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,10,4.5,G,https://i.otto.de/i/otto/4abfc758-4f85-5935-a186-89f5ff3ceaac?$dv_energieetikett$,https://d.otto.de/files/0129f418-6759-5c06-a26e-152a4115e8d3.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,22,22,main
topseller_api,1,0,24,24,24,24,sponsored,True,1968874107,1968874108,sponsored,https://www.otto.de/p/lg-oled48b59la-oled-fernseher-121-cm-48-zoll-4k-ultra-hd-smart-tv-1968874107/,LG OLED48B59LA OLED-Fernseher,Gesponsert,Sponsored,LG,"599,00 €","1.699,00 €",-65%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,21,4.5,G,https://i.otto.de/i/otto/cdd0d230-96c8-5116-94c1-5fbb2a7d2f72?$dv_energieetikett$,https://d.otto.de/files/233b08df-1ec5-54ee-971b-e67b6b42c223.pdf,"{""Diagonale"": ""121 cm/48 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,23,23,main
topseller_api,1,0,25,25,25,25,organic,True,C1955108337,S0OG10AVTODT,,https://www.otto.de/p/hisense-43e77q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108337/,Hisense 43E77Q QLED-Fernseher,,,Hisense,"288,18 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,114,4.5,E,https://i.otto.de/i/otto/fe2c3624-331f-51f3-b94f-780bdce4cdc7?$dv_energieetikett$,https://d.otto.de/files/1db6086a-2e49-5ad3-80fe-43f1a94b1a96.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,24,24,main
topseller_api,1,0,26,26,26,26,organic,True,1975567839,1975567840,,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/,Samsung GQ55Q7FAAU QLED-Fernseher,,,Samsung,"399,00 €","899,00 €",-56%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,42,4.5,G,https://i.otto.de/i/otto/ce04b4db-c5df-595e-bf87-c74521c01608?$dv_energieetikett$,https://d.otto.de/files/4bff3640-6412-5d85-a261-056e34f674b1.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,25,25,main
topseller_api,1,0,28,28,28,28,organic,True,S03H00EE,S03H00EE3YGH,,https://www.otto.de/p/jtc-24-jtcsq32h39330g-qled-fernseher-80-cm-32-zoll-hd-ready-google-tv-32-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S03H00EE/,JTC-24 JTCSQ32H39330G QLED-Fernseher,,,JTC-24,"129,00 €","199,00 €",-35%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,7,4.5,E,https://i.otto.de/i/otto/538f9029-1d41-452c-a389-e0be85324dfb?$dv_energieetikett$,https://d.otto.de/files/d69c4126-5231-4896-b455-5441799f1a62.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,26,26,main
topseller_api,1,0,29,29,29,29,organic,True,C2087551476,2087551477,,https://www.otto.de/p/hisense-65e7s-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C2087551476/,Hisense 65E7S QLED-Fernseher,,,Hisense,"499,00 €","849,00 €",-41%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,4.0,E,https://i.otto.de/i/otto/ae812e2d-33bc-5cd0-b441-625a1d56a404?$dv_energieetikett$,https://d.otto.de/files/e6ca75b0-8229-5265-a97a-81e3cb2c109d.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,27,27,main
topseller_api,1,0,31,31,31,31,organic,True,2093626031,2093626032,,https://www.otto.de/p/lg-65nu850b6la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-2093626031/,LG 65NU850B6LA LED-Fernseher,,,LG,"499,00 €","999,00 €",-50%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,4,4.5,F,https://i.otto.de/i/otto/013de956-ab93-5812-9aca-48039f0973bf?$dv_energieetikett$,https://d.otto.de/files/8fe7519d-de07-5300-8859-11aecd000ad7.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Nano UHD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,28,28,main
topseller_api,1,0,32,32,32,32,sponsored,True,1975567478,1975567481,sponsored,https://www.otto.de/p/samsung-gq65s85fae-oled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-hdr-dolby-atmos-ai-sound-pantone-farben-gaming-hub-bis-zu-120hz-1975567478/,Samsung GQ65S85FAE OLED-Fernseher,Gesponsert,Sponsored,Samsung,"1.049,00 €","2.899,00 €",-64%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,17,4.5,F,https://i.otto.de/i/otto/a14a4187-bc24-5ea9-955e-534473f6e49f?$dv_energieetikett$,https://d.otto.de/files/4e83c833-a606-5052-9c58-dedd7327c63c.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,29,29,main
topseller_api,1,0,33,33,33,33,organic,True,C2022351559,2022351560,,https://www.otto.de/p/philips-32pfs6000-12-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-C2022351559/,Philips 32PFS6000/12 LED-Fernseher,,,Philips,"159,00 €","329,00 €",-52%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,25,4.0,E,https://i.otto.de/i/otto/360b73e1-34b0-509f-9086-26c06fe834cd?$dv_energieetikett$,https://d.otto.de/files/4f3dd90b-45d1-5dbe-8e18-ed461b2a8ff8.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,30,30,main
topseller_api,1,0,34,34,34,34,organic,True,1975567586,1975567591,,https://www.otto.de/p/samsung-gq65qn70fau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567586/,Samsung GQ65QN70FAU QLED-Fernseher,,,Samsung,"777,00 €","1.499,00 €",-48%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,72,5.0,E,https://i.otto.de/i/otto/52161f92-56b0-5961-853f-d1f5ba5ff33f?$dv_energieetikett$,https://d.otto.de/files/c2197373-b62a-501d-b06e-70d0f82c82b5.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Neo QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,31,31,main
topseller_api,1,0,35,35,35,35,organic,True,C1980401074,1980401075,,https://www.otto.de/p/philips-55pus7000-12-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C1980401074/,Philips 55PUS7000/12 LED-Fernseher,,,Philips,"349,00 €","649,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,129,4.5,E,https://i.otto.de/i/otto/f4ef889e-ec8b-56a2-b114-c30a0f03de2d?$dv_energieetikett$,https://d.otto.de/files/316f1f13-ef2c-577e-88e6-52973d957dd8.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,32,32,main
topseller_api,1,0,37,37,37,37,organic,True,S0DJ806K,S0IFT07CNLVS,,https://www.otto.de/p/medion-md865301-lcd-led-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-dolby-vision-dolby-atmos-netflix-hbo-max-prime-video-disneyplus-wow-S0DJ806K/,Medion® MD855301 LCD-LED Fernseher,,,Medion®,"389,95 €","489,95 €",-20%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,1,4.0,E,https://i.otto.de/i/otto/91d76c9d-5450-5d7f-a5e2-4e70c2217262?$dv_energieetikett$,https://d.otto.de/files/ce263850-40f7-4028-9ccd-96b1c915de7f.pdf,"{""Diagonale"": ""138.8 cm/55 Zoll"", ""Bildschirmtechnologie"": ""LED LCD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV""}",,,tv_product_signature,True,33,33,main
topseller_api,1,0,39,39,39,39,organic,True,C1955807871,1955807872,,https://www.otto.de/p/hisense-40e4qt-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2k-fhd-C1955807871/,Hisense 40E4QT LED-Fernseher,,,Hisense,"199,99 €","349,00 €",-43%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,107,4.5,F,https://i.otto.de/i/otto/188288d9-6878-50fc-ba65-e91500a1131e?$dv_energieetikett$,https://d.otto.de/files/b1b17d5f-0543-5f32-981b-8b37425bb240.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""D-LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,34,34,main
topseller_api,1,0,41,41,41,41,organic,True,S0DJ806H,S06ED0PF6AY2,,https://www.otto.de/p/medion-md865600-qled-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-vidaa-tv-dolby-vision-dolby-atmos-netflix-hbo-max-prime-video-disneyplus-wow-S0DJ806H/,Medion® MD843600 QLED-Fernseher,,,Medion®,"259,95 €","509,95 €",-49%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,4,5.0,E,https://i.otto.de/i/otto/78392da8-5ca3-5aeb-8bb5-c44730f84e47?$dv_energieetikett$,https://d.otto.de/files/31e7c071-2475-59d2-a0db-3a17f98d3504.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart TV, VIDAA TV""}",,,tv_product_signature,True,35,35,main
topseller_api,1,0,42,42,42,42,organic,True,C1968874000,S09FI0PL94UY,,https://www.otto.de/p/lg-65ua73006la-led-fernseher-65-zoll-uhd-ja-uhd-aufloesung-fuer-scharfe-bilder-C1968874000/,LG 65UA73006LA LED-Fernseher,,,LG,"860,90 €",,,,,lieferbar - in 8-10 Werktagen bei dir,Available - at your door in 8-10 working days,189,4.5,F,https://i.otto.de/i/otto/1d9dc3aa-07b1-5fe9-be22-4ac191397c11?$dv_energieetikett$,https://d.otto.de/files/4b46b966-d797-5914-8861-386c501796f3.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Edge-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,36,36,main
topseller_api,1,0,43,43,43,43,organic,True,C1955108382,1955108383,,https://www.otto.de/p/hisense-55e77q-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108382/,Hisense 55E77Q QLED-Fernseher,,,Hisense,"339,99 €","699,00 €",-51%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,119,4.5,E,https://i.otto.de/i/otto/291f011e-5856-570a-9afc-4fcb1eb9eaff?$dv_energieetikett$,https://d.otto.de/files/f48f4901-c63e-5365-9ce5-8ccd0ed53e6b.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,37,37,main
topseller_api,1,0,44,44,44,44,organic,True,C1968873853,S0PFT0DE8NIA,,https://www.otto.de/p/lg-43qned80a6a-qned-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-C1968873853/,LG 43QNED80A6A QNED-Fernseher,,,LG,"482,90 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,16,4.5,G,https://i.otto.de/i/otto/56e09143-d091-5546-8bf6-5b73ac77dd2c?$dv_energieetikett$,https://d.otto.de/files/4d7d33d1-3875-5ea5-aebd-25f9ff8e467e.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QNED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_keyword,True,38,38,main
topseller_api,1,0,45,45,45,45,organic,True,C1994700742,1994700743,,https://www.otto.de/p/sharp-4t-c50hp5265eb-led-fernseher-50-zoll-4k-uhd-google-tv-hohe-bildqualitaet-und-farbdarstellung-C1994700742/,Sharp 4T-C50HPx QLED-Fernseher,,,Sharp,"275,04 €","599,00 €",-54%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,44,4.5,F,https://i.otto.de/i/otto/1554f328-149b-593f-b975-d9e13bc2cdd7?$dv_energieetikett$,https://d.otto.de/files/3b4b078a-4802-507b-87e0-e51b10fad70b.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,39,39,main
topseller_api,1,0,46,46,46,46,organic,True,1962381362,1962381363,,https://www.otto.de/p/tcl-75p71kx1-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-multi-hdr-dolby-vision-smart-tv-airplay2-dolby-atmos-game-master-1962381362/,TCL 75P71KX1 QLED-Fernseher,,,TCL,"539,00 €","799,00 €",-33%,nur bis Dienstag,Only until Tuesday,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,32,5.0,F,https://i.otto.de/i/otto/21dd8497-5d86-5bfb-a2c2-04e7acf3016f?$dv_energieetikett$,https://d.otto.de/files/d83fba01-6376-56ea-bef6-b9e4e24ce0f3.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV""}",,,tv_product_signature,True,40,40,main
topseller_api,1,0,47,47,47,47,organic,True,1975567876,1975567878,,https://www.otto.de/p/samsung-gu85u8079fu-led-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567876/,Samsung GU85U8079FU LED-Fernseher,,,Samsung,"899,00 €","1.999,00 €",-55%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,18,5.0,G,https://i.otto.de/i/otto/ee0e0cf0-6d5b-58dc-96dc-51b00491568a?$dv_energieetikett$,https://d.otto.de/files/cae50e6e-7d6f-5f3a-b951-c15f1666aa5e.pdf,"{""Diagonale"": ""214 cm/85 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,41,41,main
topseller_api,1,0,48,48,48,48,sponsored,True,C1955807841,1955807842,sponsored,https://www.otto.de/p/hisense-32e4qt-led-fernseher-80-cm-32-zoll-hd-smart-tv-hd-1955807841/,Hisense 32E4QT LED-Fernseher,Gesponsert,Sponsored,Hisense,"169,00 €","249,00 €",-32%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,43,4.5,F,https://i.otto.de/i/otto/a9172b76-18ba-53e7-a8b5-7bbe6d4ad555?$dv_energieetikett$,https://d.otto.de/files/57d83f53-4e62-591a-a9c8-e9aac172fce8.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""D-LED"", ""Auflösung"": ""HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,42,42,main
topseller_api,1,0,49,49,49,49,organic,True,1975567984,1975567985,,https://www.otto.de/p/samsung-gq55qn70fau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567984/,Samsung GQ55QN70FAU QLED-Fernseher,,,Samsung,"599,00 €","1.299,00 €",-54%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,76,4.5,E,https://i.otto.de/i/otto/0967f585-c8ed-5489-92ef-0f2a5864f2ab?$dv_energieetikett$,https://d.otto.de/files/dd8f0e44-8554-589d-8fac-cd3cfbc251c5.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""Neo QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,43,43,main
topseller_api,1,0,51,51,51,51,organic,True,C1980401038,1980401039,,https://www.otto.de/p/philips-43pus7000-12-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401038/,Philips 43PUS7000/12 LED-Fernseher,,,Philips,"249,00 €","449,00 €",-45%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,151,4.5,E,https://i.otto.de/i/otto/da4d37aa-a39c-5434-853d-35800331af18?$dv_energieetikett$,https://d.otto.de/files/0b784e1a-42e8-5ae6-94b2-91444c9aca9f.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,44,44,main
topseller_api,1,0,52,52,52,52,organic,True,C2087551485,2087551486,,https://www.otto.de/p/hisense-75e7s-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-C2087551485/,Hisense 75E7S QLED-Fernseher,,,Hisense,"659,99 €","1.249,00 €",-47%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,E,https://i.otto.de/i/otto/1feea84c-6722-5025-a8c0-8d535d852127?$dv_energieetikett$,https://d.otto.de/files/d8733acc-2728-52b3-bcbb-631d4aea547d.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,45,45,main
topseller_api,1,0,53,53,53,53,organic,True,S0TJ00HE,S97U9DQK4PIM,,https://www.otto.de/p/jtc-24-jtcsq40f39405g-qled-fernseher-100-cm-40-zoll-full-hd-smart-tv-google-tv-40-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S0TJ00HE/,JTC-24 JTCSQ40F39405G QLED-Fernseher,,,JTC-24,"178,50 €","399,00 €",-55%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,5.0,E,https://i.otto.de/i/otto/7521591d-f4c1-42af-b268-6c0a8f251d51?$dv_energieetikett$,https://d.otto.de/files/850e8655-2d24-4314-baff-b01fb72bc0fa.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,46,46,main
topseller_api,1,0,54,54,54,54,organic,True,2024627863,2024627864,,https://www.otto.de/p/lg-27lx6tdga-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2024627863/,LG 27LX6TDGA LED-Fernseher,,,LG,"789,00 €","1.349,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,12,5.0,F,https://i.otto.de/i/otto/3d7782ba-a438-5c2c-aeb8-13512d6d28cb?$dv_energieetikett$,https://d.otto.de/files/44af5cc0-92a2-5c9b-9783-97f78c743318.pdf,"{""Diagonale"": ""68 cm/27 Zoll"", ""Bildschirmtechnologie"": ""LCD"", ""Auflösung"": ""QHD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,47,47,main
topseller_api,1,0,55,55,55,55,organic,True,1723522817,1723522818,,https://www.otto.de/p/sony-kd-85x80l-led-fernseher-215-cm-85-zoll-4k-ultra-hd-smart-tv-google-tv-hdr-x1-prozessor-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1723522817/,Sony KD-85X80L LED-Fernseher,,,Sony,"999,00 €","2.499,00 €",-60%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,23,5.0,F,https://i.otto.de/i/otto/fd9c794f-b3da-534a-b429-cf63d4ed740a?$dv_energieetikett$,https://d.otto.de/files/07c97f4d-c91b-5c8b-9b80-462f725bc08c.pdf,"{""Diagonale"": ""215 cm/85 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,48,48,main
topseller_api,1,0,56,56,56,56,sponsored,True,1975567803,1975567805,sponsored,https://www.otto.de/p/samsung-gq48s90fae-oled-fernseher-120-cm-48-zoll-4k-ultra-hd-smart-tv-hdr-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567803/,Samsung GQ48S90FAE OLED-Fernseher,Gesponsert,Sponsored,Samsung,"849,00 €","1.799,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,21,4.5,G,https://i.otto.de/i/otto/2c8e94b6-814e-5ed2-b5c7-ed92fe9bb082?$dv_energieetikett$,https://d.otto.de/files/b6171361-9717-58a0-8716-a43810cfc590.pdf,"{""Diagonale"": ""120 cm/48 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,49,49,main
topseller_api,1,0,57,57,57,57,organic,True,2082949641,2082949642,,https://www.otto.de/p/sharp-4t-c70hlx-led-fernseher-177-cm-70-zoll-4k-ultra-hd-smart-tv-google-tv-2082949641/,Sharp 4T-C70HLx LED-Fernseher,,,Sharp,"499,00 €","999,00 €",-50%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,5.0,E,https://i.otto.de/i/otto/c161a506-c727-5080-86bb-b442616a1eed?$dv_energieetikett$,https://d.otto.de/files/ae89e2de-3317-5ebb-b215-cc566982de0a.pdf,"{""Diagonale"": ""177 cm/70 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,50,50,main
