source,listing_area,page_number,page_offset,row_index,display_rank,local_display_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,product_id_numeric,variation_id,best_variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,source_api_product_name,organic_rank,sponsored_rank,retailer_sku_name_without_brand,retailer_sku_name_shortened,canonical_url,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,price_sale_flag,price_is_starting_price,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,delivery_availability_state,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,image_url,brand,pbk,top_info_diagonal,top_info_screen_technology,top_info_resolution,top_info_refresh_rate,otto_up,sku_status_raw,sku_status
topseller_api,everglades/products + crocotile/tile/data,1,0,75,75,75,75,organic,api_enriched,True,False,True,58021547,1975567827,1975567827,1975567828,1975567828,75,75,,https://www.otto.de/p/samsung-gq75q7faau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567827/?variationId=1975567828,"Samsung GQ75Q7FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","Samsung GQ75Q7FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",64,,"GQ75Q7FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ75Q7FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq75q7faau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567827/,"749,00 €","1.699,00 €",-56%,"749,00 €","1.699,00 €",-56%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,43,4.5,G,https://i.otto.de/i/otto/7a165237-a89d-55d6-acae-9fffa01908ad?$dv_energieetikett$,https://d.otto.de/files/a94f6c8f-ec93-541c-a8be-b4fa2c6baaa4.pdf,https://i.otto.de/i/otto/d9382ed3-e707-576b-9ff5-fe895e2f36ac?$responsive_ft2$,Samsung,Fernseher,189 cm/75 Zoll,QLED,4K Ultra HD,50 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,76,76,76,76,organic,api_enriched,True,False,True,S0LGJ0MG,S0LGJ0MG,S0LGJ0MG,S0LGJ0MGVY1Q,S0LGJ0MGVY1Q,76,76,,https://www.otto.de/p/sharp-1t-c24hex-lcd-led-fernseher-60-cm-24-zoll-hd-ready-smart-tv-powered-by-tivo-24he2745e-smart-tv-powered-by-tivo-hdr-triple-tuner-S0LGJ0MG/?variationId=S0LGJ0MGVY1Q,"Sharp 1T-C24HEx LCD-LED Fernseher (60 cm/24 Zoll, HD-ready, Smart TV powered by TiVo, 24HE2745E Smart TV powered by TiVo, HDR, Triple-Tuner)","Sharp 1T-C24HEx LCD-LED Fernseher (60 cm/24 Zoll, HD-ready, Smart TV powered by TiVo, 24HE2745E Smart TV powered by TiVo, HDR, Triple-Tuner)",65,,"1T-C24HEx LCD-LED Fernseher (60 cm/24 Zoll, HD-ready, Smart TV powered by TiVo, 24HE2745E Smart TV powered by TiVo, HDR, Triple-Tuner)",1T-C24HEx LCD-LED Fernseher,https://www.otto.de/p/sharp-1t-c24hex-lcd-led-fernseher-60-cm-24-zoll-hd-ready-smart-tv-powered-by-tivo-24he2745e-smart-tv-powered-by-tivo-hdr-triple-tuner-S0LGJ0MG/,"149,99 €","249,00 €",-40%,"149,99 €","249,00 €",-40%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,E,https://i.otto.de/i/otto/6160e946-9fb9-5f0d-8d66-61aa18cbc567?$dv_energieetikett$,https://d.otto.de/files/966f7b33-b14d-54f7-8e72-667bfeff6ed4.pdf,https://i.otto.de/i/otto/fbe5a6bd-5538-5506-bb45-3ddecc280060?$responsive_ft2$,Sharp,Fernseher,60 cm/24 Zoll,LED,HD-ready,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,77,77,77,77,organic,api_enriched,True,False,True,78173651,1968874107,1968874107,1968874108,1968874108,77,77,,https://www.otto.de/p/lg-oled48b59la-oled-fernseher-121-cm-48-zoll-4k-ultra-hd-smart-tv-1968874107/?variationId=1968874108,"LG OLED48B59LA OLED-Fernseher (121 cm/48 Zoll, 4K Ultra HD, Smart-TV)","LG OLED48B59LA OLED-Fernseher (121 cm/48 Zoll, 4K Ultra HD, Smart-TV)",66,,"OLED48B59LA OLED-Fernseher (121 cm/48 Zoll, 4K Ultra HD, Smart-TV)",OLED48B59LA OLED-Fernseher,https://www.otto.de/p/lg-oled48b59la-oled-fernseher-121-cm-48-zoll-4k-ultra-hd-smart-tv-1968874107/,"599,00 €","1.699,00 €",-65%,"599,00 €","1.699,00 €",-65%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,21,4.5,G,https://i.otto.de/i/otto/cdd0d230-96c8-5116-94c1-5fbb2a7d2f72?$dv_energieetikett$,https://d.otto.de/files/233b08df-1ec5-54ee-971b-e67b6b42c223.pdf,https://i.otto.de/i/otto/4933343c-b716-58d2-a02d-265e68183cf6?$responsive_ft2$,LG,Fernseher,121 cm/48 Zoll,OLED,4K Ultra HD,120 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,78,78,78,78,organic,api_enriched,True,False,True,57729662,1910775956,1910775956,1910775957,1910775957,78,78,,https://www.otto.de/p/telefunken-os-32h71-lcd-led-fernseher-80-cm-32-zoll-hd-ready-1910775956/?variationId=1910775957,"Telefunken OS-32H71 LCD-LED Fernseher (80 cm/32 Zoll, HD-ready)","Telefunken OS-32H71 LCD-LED Fernseher (80 cm/32 Zoll, HD-ready)",67,,"OS-32H71 LCD-LED Fernseher (80 cm/32 Zoll, HD-ready)",OS-32H71 LCD-LED Fernseher,https://www.otto.de/p/telefunken-os-32h71-lcd-led-fernseher-80-cm-32-zoll-hd-ready-1910775956/,"139,99 €","269,00 €",-48%,"139,99 €","269,00 €",-48%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,106,4.5,E,https://i.otto.de/i/otto/8d11064c-d86a-5d93-9ff2-209198ee7348?$dv_energieetikett$,https://d.otto.de/files/d91b536b-5279-5df8-8a5a-0d1f626692d7.pdf,https://i.otto.de/i/otto/689c188c-d146-57df-b10a-9dc6d08f740b?$responsive_ft2$,Telefunken,Fernseher,80 cm/32 Zoll,LCD,HD-ready,,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,79,79,79,79,organic,api_enriched,True,False,True,13411740,1975567750,1975567750,1975567753,1975567753,79,79,,https://www.otto.de/p/samsung-gq75qn70fau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567750/?variationId=1975567753,"Samsung GQ75QN70FAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)","Samsung GQ75QN70FAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)",68,,"GQ75QN70FAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)",GQ75QN70FAU QLED-Fernseher,https://www.otto.de/p/samsung-gq75qn70fau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567750/,"1.099,00 €","2.399,00 €",-54%,"1.099,00 €","2.399,00 €",-54%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,57,4.5,D,https://i.otto.de/i/otto/bc7d397d-b109-5ad1-937e-ea39aac019c5?$dv_energieetikett$,https://d.otto.de/files/3eba67ca-cdd0-5174-b862-8fc511548e73.pdf,https://i.otto.de/i/otto/25fe92c5-6b6d-5bc2-a7ba-64562d29d73d?$responsive_ft2$,Samsung,Fernseher,189 cm/75 Zoll,Neo QLED,4K Ultra HD,144 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,80,80,80,80,organic,api_enriched,True,False,True,96907919,2082949641,2082949641,2082949642,2082949642,80,80,,https://www.otto.de/p/sharp-4t-c70hlx-led-fernseher-177-cm-70-zoll-4k-ultra-hd-smart-tv-google-tv-2082949641/?variationId=2082949642,"Sharp 4T-C70HLx LED-Fernseher (177 cm/70 Zoll, 4K Ultra HD, Smart-TV, Google TV)","Sharp 4T-C70HLx LED-Fernseher (177 cm/70 Zoll, 4K Ultra HD, Smart-TV, Google TV)",69,,"4T-C70HLx LED-Fernseher (177 cm/70 Zoll, 4K Ultra HD, Smart-TV, Google TV)",4T-C70HLx LED-Fernseher,https://www.otto.de/p/sharp-4t-c70hlx-led-fernseher-177-cm-70-zoll-4k-ultra-hd-smart-tv-google-tv-2082949641/,"499,00 €","999,00 €",-50%,"499,00 €","999,00 €",-50%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,2,5.0,E,https://i.otto.de/i/otto/c161a506-c727-5080-86bb-b442616a1eed?$dv_energieetikett$,https://d.otto.de/files/ae89e2de-3317-5ebb-b215-cc566982de0a.pdf,https://i.otto.de/i/otto/74a38df2-c40c-512f-ba63-743f45df2940?$responsive_ft2$,Sharp,Fernseher,177 cm/70 Zoll,LED,4K Ultra HD,50 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,81,81,81,81,organic,api_enriched,True,False,True,61436648,C1968873877,1968873877,1968873879,1968873879,81,81,,https://www.otto.de/p/lg-oled65c5elb-oled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1968873877/?variationId=1968873879,"LG OLED65C5ELB OLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)","LG OLED65C5ELB OLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",70,,"OLED65C5ELB OLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",OLED65C5ELB OLED-Fernseher,https://www.otto.de/p/lg-oled65c5elb-oled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1968873877/,"1.199,00 €","3.199,00 €",-63%,"1.199,00 €","3.199,00 €",-63%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,61,5.0,F,https://i.otto.de/i/otto/fad769c8-45f3-5a27-b9a5-94588dc4ce03?$dv_energieetikett$,https://d.otto.de/files/726125d6-0968-5eca-84ea-0ae8f380e8b1.pdf,https://i.otto.de/i/otto/0e89f239-3dc3-5c5e-be15-85517ee01bfc?$responsive_ft2$,LG,Fernseher,164 cm/65 Zoll,OLED evo,4K Ultra HD,120 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,82,82,82,82,organic,api_enriched,True,False,True,30935923,1197586166,1197586166,1197586167,1197586167,82,82,,https://www.otto.de/p/telefunken-l24h550m4-wi-led-fernseher-60-cm-24-zoll-hd-ready-1197586166/?variationId=1197586167,"Telefunken L24H550M4-WI LED-Fernseher (60 cm/24 Zoll, HD-ready)","Telefunken L24H550M4-WI LED-Fernseher (60 cm/24 Zoll, HD-ready)",71,,"L24H550M4-WI LED-Fernseher (60 cm/24 Zoll, HD-ready)",L24H550M4-WI LED-Fernseher,https://www.otto.de/p/telefunken-l24h550m4-wi-led-fernseher-60-cm-24-zoll-hd-ready-1197586166/,"120,97 €","239,00 €",-49%,"120,97 €","239,00 €",-49%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,103,4.5,E,https://i.otto.de/i/otto/9d8c3ee6-40a4-5840-b7b4-ae2c79cc964e?$dv_energieetikett$,https://d.otto.de/files/c2a50528-7adf-5654-8460-768eda6a89a4.pdf,https://i.otto.de/i/otto/76dd01bb-f801-5c7d-a1bb-993dfef2bb5e?$responsive_ft2$,Telefunken,Fernseher,60 cm/24 Zoll,LED,HD-ready,,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,83,83,83,83,organic,api_enriched,True,False,True,S0DH50TV,S0DH50TV,S0DH50TV,S0DH50TVXQM5,S0DH50TVXQM5,83,83,,https://www.otto.de/p/smart-tech-32hn01v3-led-fernseher-81-cm-32-zoll-hd-ready-3x-hdmi-2x-usb-integrierter-triple-tuner-S0DH50TV/?variationId=S0DH50TVXQM5,"Smart Tech 32HN01V3 LED-Fernseher (81 cm/32 Zoll, HD-ready, 3x HDMI / 2x USB, integrierter Triple-Tuner)","Smart Tech 32HN01V3 LED-Fernseher (81 cm/32 Zoll, HD-ready, 3x HDMI / 2x USB, integrierter Triple-Tuner)",72,,"32HN01V3 LED-Fernseher (81 cm/32 Zoll, HD-ready, 3x HDMI / 2x USB, integrierter Triple-Tuner)",32HN01V3 LED-Fernseher,https://www.otto.de/p/smart-tech-32hn01v3-led-fernseher-81-cm-32-zoll-hd-ready-3x-hdmi-2x-usb-integrierter-triple-tuner-S0DH50TV/,"119,99 €","189,00 €",-37%,"119,99 €","189,00 €",-37%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,3,3.5,E,https://i.otto.de/i/otto/372b6c58-e7c8-5464-831a-06fd4e9b60ae?$dv_energieetikett$,https://d.otto.de/files/b7bd9ed8-33d0-5eed-a24d-33dae755f813.pdf,https://i.otto.de/i/otto/88685880-2398-529a-9813-c88621bc7fa0?$responsive_ft2$,Smart Tech,Fernseher,81 cm/32 Zoll,LED,HD-ready,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,84,84,84,84,organic,api_enriched,True,False,True,S0MBV0SN,S0MBV0SN,S0MBV0SN,S0MBV0SN6A6U,S0MBV0SN6A6U,84,84,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-rc5118-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0MBV0SN/?variationId=S0MBV0SN6A6U,"Alltro Ersatz TV Fernbedienung für Telefunken RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)","Alltro Ersatz TV Fernbedienung für Telefunken RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",73,,"Ersatz TV Fernbedienung für Telefunken RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",Ersatz TV Fernbedienung für Telefunken RC5118 Fernseher Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-rc5118-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0MBV0SN/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,3,4.5,,,,https://i.otto.de/i/otto/5712ae4c-eb87-4193-a869-f724d258869f?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,85,85,85,85,organic,api_enriched,True,False,True,72859027,1197586134,1197586134,1197586135,1197586135,85,85,,https://www.otto.de/p/telefunken-l24h550m4i-led-fernseher-60-cm-24-zoll-hd-ready-1197586134/?variationId=1197586135,"Telefunken L24H550M4I LED-Fernseher (60 cm/24 Zoll, HD-ready)","Telefunken L24H550M4I LED-Fernseher (60 cm/24 Zoll, HD-ready)",74,,"L24H550M4I LED-Fernseher (60 cm/24 Zoll, HD-ready)",L24H550M4I LED-Fernseher,https://www.otto.de/p/telefunken-l24h550m4i-led-fernseher-60-cm-24-zoll-hd-ready-1197586134/,"120,97 €","229,00 €",-47%,"120,97 €","229,00 €",-47%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,134,4.5,E,https://i.otto.de/i/otto/e7de9137-2258-5e2a-ac02-85d9363c57c6?$dv_energieetikett$,https://d.otto.de/files/cc970dfa-2461-5c76-933f-16d2f1e7dc30.pdf,https://i.otto.de/i/otto/2851ee9f-fe24-57e5-87d1-6be5d9349173?$responsive_ft2$,Telefunken,Fernseher,60 cm/24 Zoll,LED,HD-ready,,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,86,86,86,86,organic,api_enriched,True,False,True,S0I5W05V,CS07420MC,CS07420MC,S0I5W05VNPKB,S0I5W05VNPKB,86,86,,https://www.otto.de/p/faller-audio-oskar-sprachverstaerker-hoerverstaerker-fuer-den-fernseher-wireless-lautsprecher-CS07420MC/?variationId=S0I5W05VNPKB,"Faller Hörverstärker OSKAR TV Hörverstärker, Für alle gängigen Fernseher geeignet","Faller Hörverstärker OSKAR TV Hörverstärker, Für alle gängigen Fernseher geeignet",75,,"Hörverstärker OSKAR TV Hörverstärker, Für alle gängigen Fernseher geeignet",Hörverstärker OSKAR TV Hörverstärker,https://www.otto.de/p/faller-audio-oskar-sprachverstaerker-hoerverstaerker-fuer-den-fernseher-wireless-lautsprecher-CS07420MC/,"269,00 €",,,"269,00 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,61,4.0,,,,https://i.otto.de/i/otto/ea2a06e2-8a00-4952-830a-b1518050dcdc?$responsive_ft2$,Faller,Hörgeräte,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,87,87,87,87,organic,api_enriched,True,False,True,,S0B5A06Y,S0B5A06Y,S0B5A06Y9CSO,S0B5A06Y9CSO,87,87,,https://www.otto.de/p/sonni-tv-schrank-schwarzer-tv-staender-mit-led-beleuchtung-stilvoll-140-180cm-breit-mit-12-led-farben-beleuchtung-tv-board-S0B5A06Y/?variationId=S0B5A06Y9CSO,SONNI TV-Schrank Schwarzer TV-Ständer mit LED-Beleuchtung Stilvoll 140-180cm breit mit 12 Led Farben Beleuchtung TV Board,SONNI TV-Schrank Schwarzer TV-Ständer mit LED-Beleuchtung Stilvoll 140-180cm breit mit 12 Led Farben Beleuchtung TV Board,76,,TV-Schrank Schwarzer TV-Ständer mit LED-Beleuchtung Stilvoll 140-180cm breit mit 12 Led Farben Beleuchtung TV Board,TV-Schrank Schwarzer TV-Ständer mit LED-Beleuchtung Stilvoll 140-180cm breit,https://www.otto.de/p/sonni-tv-schrank-schwarzer-tv-staender-mit-led-beleuchtung-stilvoll-140-180cm-breit-mit-12-led-farben-beleuchtung-tv-board-S0B5A06Y/,"99,99 €","245,99 €",-59%,"99,99 €","245,99 €",-59%,True,True,,,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,AVAILABLE,36,4.0,,,,https://i.otto.de/i/otto/de8dd4c1-cbe8-4f1a-a0d1-a39ae2238260?$responsive_ft2$,SONNI,Schränke,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,88,88,88,88,organic,api_enriched,True,False,True,77393325,1962381540,1962381540,1962381541,1962381541,88,88,,https://www.otto.de/p/tcl-55p81kx2-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-144hz-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-onkyo-1962381540/?variationId=1962381541,"TCL 55P81KX2 QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Google TV, 144Hz, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV, ONKYO)","TCL 55P81KX2 QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Google TV, 144Hz, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV, ONKYO)",77,,"55P81KX2 QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Google TV, 144Hz, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV, ONKYO)",55P81KX2 QLED-Fernseher,https://www.otto.de/p/tcl-55p81kx2-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-144hz-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-onkyo-1962381540/,"399,00 €","499,00 €",-20%,"399,00 €","499,00 €",-20%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,22,4.5,F,https://i.otto.de/i/otto/c4f16a7f-687b-5f4e-aa59-285e1fd17eb5?$dv_energieetikett$,https://d.otto.de/files/7e8dd1df-c1ae-5004-bffe-bd3ef7fa963c.pdf,https://i.otto.de/i/otto/b7c6d7a5-a3b3-51a5-bf1f-2cc17ad92301?$responsive_ft2$,TCL,Fernseher,139 cm/55 Zoll,QLED,4K Ultra HD,144 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,89,89,89,89,organic,api_enriched,True,False,True,92643707,C1968874035,1968874035,1968874036,1968874036,89,89,,https://www.otto.de/p/lg-43ua75006la-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-C1968874035/?variationId=1968874036,"LG 43UA75006LA LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV)","LG 43UA75006LA LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV)",78,,"43UA75006LA LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV)",43UA75006LA LED-Fernseher,https://www.otto.de/p/lg-43ua75006la-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-C1968874035/,"249,00 €","529,00 €",-53%,"249,00 €","529,00 €",-53%,True,False,,,nur diesen Monat,nur diesen Monat,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,10,4.5,G,https://i.otto.de/i/otto/10bf1f86-82ec-5ddb-9a22-51b3938dbcbe?$dv_energieetikett$,https://d.otto.de/files/9c28cc0e-3c6f-54c8-85e7-c2a910fa6bb8.pdf,https://i.otto.de/i/otto/936a2a29-5371-5dcf-8ceb-41ddd4770d5f?$responsive_ft2$,LG,Fernseher,108 cm/43 Zoll,Edge-LED,4K Ultra HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,90,90,90,90,organic,api_enriched,True,False,True,S057T0ZLB7Q,S057T0ZL,S057T0ZL,S057T0ZLUO0D,S057T0ZLUO0D,90,90,,https://www.otto.de/p/jamega-antennenkabel-hdtv-full-hd-135db-75-ohm-koaxialkabel-4k-uhd-koax-steck-sat-kabel-tv-koax-1500-cm-S057T0ZL/?variationId=S057T0ZLUO0D,"JAMEGA Antennenkabel HDTV Full HD 135db 75 Ohm Koaxialkabel 4K UHD Koax Steck SAT-Kabel, TV Koax, (200 cm)","JAMEGA Antennenkabel HDTV Full HD 135db 75 Ohm Koaxialkabel 4K UHD Koax Steck SAT-Kabel, TV Koax, (200 cm)",79,,"Antennenkabel HDTV Full HD 135db 75 Ohm Koaxialkabel 4K UHD Koax Steck SAT-Kabel, TV Koax, (200 cm)",Antennenkabel HDTV Full HD 135db 75 Ohm Koaxialkabel 4K UHD Koax Steck SAT-Kabel,https://www.otto.de/p/jamega-antennenkabel-hdtv-full-hd-135db-75-ohm-koaxialkabel-4k-uhd-koax-steck-sat-kabel-tv-koax-1500-cm-S057T0ZL/,"7,49 €","12,98 €",-42%,"7,49 €","12,98 €",-42%,True,True,,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,AVAILABLE,19,4.5,,,,https://i.otto.de/i/otto/32eea0ce-dc64-5408-afaa-56d6c4832ff4?$responsive_ft2$,JAMEGA,Kabel,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,91,91,91,91,organic,api_enriched,True,False,True,22305524,2030501540,2030501540,2030501541,2030501541,91,91,,https://www.otto.de/p/lg-27tq615s-led-fernseher-69-cm-27-zoll-full-hd-smart-tv-2030501540/?variationId=2030501541,"LG 27TQ615S LED-Fernseher (69 cm/27 Zoll, Full HD, Smart-TV)","LG 27TQ615S LED-Fernseher (69 cm/27 Zoll, Full HD, Smart-TV)",80,,"27TQ615S LED-Fernseher (69 cm/27 Zoll, Full HD, Smart-TV)",27TQ615S LED-Fernseher,https://www.otto.de/p/lg-27tq615s-led-fernseher-69-cm-27-zoll-full-hd-smart-tv-2030501540/,"191,65 €","229,00 €",-16%,"191,65 €","229,00 €",-16%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,12,5.0,E,https://i.otto.de/i/otto/5fccd07d-abcd-509d-b6d9-a2c953dd5340?$dv_energieetikett$,https://d.otto.de/files/0d0c0eea-d5f1-5fb9-b978-ed199a9bb0af.pdf,https://i.otto.de/i/otto/1cf04f24-b253-5db8-9ba6-26135cc7213d?$responsive_ft2$,LG,Fernseher,69 cm/27 Zoll,Direct-LED,Full HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,92,92,92,92,organic,api_enriched,True,False,True,92343447,C2007673883,2007673883,2007673884,2007673884,92,92,,https://www.otto.de/p/lg-oled55b59la-oled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C2007673883/?variationId=2007673884,"LG OLED55B59LA OLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)","LG OLED55B59LA OLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)",81,,"OLED55B59LA OLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)",OLED55B59LA OLED-Fernseher,https://www.otto.de/p/lg-oled55b59la-oled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C2007673883/,"749,00 €","1.899,00 €",-61%,"749,00 €","1.899,00 €",-61%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,26,4.5,F,https://i.otto.de/i/otto/0f86b4da-e6aa-5f15-8470-d1cfc3a6bab5?$dv_energieetikett$,https://d.otto.de/files/291e7c7c-b28a-5532-8c9e-914967caf8bf.pdf,https://i.otto.de/i/otto/0a7db0d1-5f64-5074-a764-4800075707db?$responsive_ft2$,LG,Fernseher,139 cm/55 Zoll,OLED,4K Ultra HD,120 Hz,False,,
